dataset_name,overall_accuracy,dataset_num_items,dataset_total_chars,approximate_duplicates,avg_activation_sparsity,avg_grad_norm,avg_grad_sparsity,avg_input_length,avg_output_length,avg_param_change,base_model_perplexity,base_perplexity_std,catastrophic_forgetting,embedding_outlier_ratio,gradient_consistency,initial_loss,input_length_std,input_ttr,io_length_ratio,io_similarity,landscape_flatness,loss_decay_rate,loss_stability,output_length_std,output_ngram_repetition,output_ttr,reference_perplexity,reference_perplexity_std,semantic_consistency,semantic_diversity,special_char_ratio,vocab_complexity,learning_rate,batch_size
sample413,0.568341391,1163,2620930.188,0.257035436,0.475114205,0.097869983,0.216589899,60.66563495,65.0914208,6.908548802,13.32738062,1.834380896,0.535367563,0.104756136,0.563043798,4.084253279,144.0862162,0.942032792,1.079961069,0.256338379,0.702003247,0.890593992,0.714044094,85.1357227,0.343978638,0.856887463,15.9842097,2.698925358,8.19E-08,0.996136873,0.257102253,0.204062311,0.0002,8
sample414,0.520597504,1227,2796992.303,0.229651102,0.505791684,0.100411829,0.237966668,56.33150686,64.17315706,6.589587026,18.97126489,2.58660376,0.53082669,0.362487877,0.515639426,4.050779206,122.3195717,0.938012399,1.277193384,0.085223674,0.699732923,0.791080583,0.616010358,82.32325187,0.358583907,0.875921815,18.23662766,2.314249015,7.54E-08,1.000126799,0.216564238,0.100177308,0.0003,32
sample415,0.496313341,2855,2733588.947,0.381984292,0.590681122,0.097802784,0.402608451,55.69564902,67.05471176,6.4522594,14.76710201,2.797728784,0.530536657,0.257362141,0.439080194,3.932890528,131.8931829,0.950617593,1.09877853,0.334213279,0.639924101,0.720207891,0.621055996,95.8079676,0.354623792,0.873761413,18.89184963,3.617184062,6.52E-08,0.993441204,0.200811194,0.108031104,0.0003,32
sample416,0.653432559,849,2990134,0.070422985,0.654805632,0.099244435,0.108443857,62.2652,68.7956,6.229414527,11.34569387,2.049388407,0.519505273,0.09696594,0.691763693,3.15572125,216.7024635,0.944858665,1.104880415,0.358385341,0.798869321,0.726370733,0.842098465,100.7601023,0.184582977,0.873400742,8.422697361,0.918193322,6.51E-08,1.000000929,0.248591945,0.341360261,0.0002,8
sample417,0.257826555,3760,2528880.722,0.672815458,0.691787743,0.099601732,0.693714693,58.72971219,62.75700652,6.695188298,37.12742745,6.144574063,0.533607753,0.73034837,0.156315854,5.072064813,126.9587881,0.958527318,1.018402892,0.153761657,0.449575731,0.597168412,0.295344051,85.6140651,0.670131319,0.88460428,36.69349936,5.464877525,8.70E-08,1.000283069,0.124952668,0.086828227,0.0002,16
sample418,0.227334795,6729,2791408.357,0.750764204,0.475253461,0.099006546,0.677163031,55.30253952,59.76646618,6.839472774,37.18784979,5.896727096,0.519432165,0.632379251,0.081576742,4.941676585,130.2879863,0.963973998,1.350729535,0.219207854,0.474815212,0.669503367,0.246910703,87.48984277,0.592335291,0.859876302,39.50266117,5.794429223,6.81E-08,1.004336496,0.239747879,0,0.0003,16
sample419,0.337889279,3577,2507955.54,0.557098298,0.675821618,0.099539853,0.592090927,57.30178308,66.76745402,6.743241286,32.01601021,4.971993023,0.54620701,0.550408786,0.325693262,4.37828354,135.4134879,0.95057953,1.525972057,0.017498208,0.505857129,0.621922551,0.36704839,103.2539615,0.622704108,0.89899317,30.01497702,4.276609237,7.48E-08,1.001708638,0.216993963,0.070430808,0.0002,8
sample420,0.605079169,651,2778134.53,0.191826334,0.469658609,0.099065296,0.218879406,61.4887308,60.77567485,6.514865691,11.72804786,1.131866648,0.533136893,0.124095625,0.664366865,4.316397801,116.8386305,0.962815426,1.079857616,0.237350044,0.735844669,0.692300155,0.794928189,80.59973645,0.189557684,0.880647504,9.188392428,2.519644644,6.92E-08,0.996835831,0.141619235,0.301413614,0.0003,8
sample421,0.36051726,3129,2725821.096,0.596688899,0.363615895,0.099411298,0.549540182,59.09451653,63.16228513,6.566387435,31.98492518,3.796553223,0.541414703,0.634893356,0.275830599,4.607885614,123.16375,0.944758681,1.095476889,0.249198197,0.577226812,0.784164779,0.415895237,86.81747874,0.449641403,0.886000941,30.5283243,4.475452013,5.57E-08,0.997411715,0.199463246,0.046264404,0.0002,16
sample422,0.357174047,3253,2835102.735,0.594429887,0.761772528,0.100120277,0.501239086,53.30521137,60.11297062,6.417467979,23.22691363,4.7584762,0.536202498,0.515923958,0.317219401,4.464274916,134.4105599,0.93967254,1.182036343,0.229195948,0.5658256,0.717450442,0.519436313,80.13123362,0.540084757,0.866336607,23.06691403,4.857925984,6.75E-08,0.995567298,0.179434366,0.146407059,0.0002,16
sample423,0.54143239,2339,2800345.179,0.266003333,0.498959168,0.097891101,0.311103013,58.89090547,65.20249639,6.471551074,20.9872082,2.369155963,0.53870203,0.279485918,0.623280236,3.432770064,108.391449,0.943441078,1.19577166,0.326908558,0.661536264,0.788442524,0.603330283,80.22773898,0.295164292,0.878802895,18.45104067,2.543154375,8.91E-08,0.995195777,0.19558977,0.396116549,0.0002,8
sample424,0.417985073,1632,3007075.009,0.46393713,0.778620367,0.098282116,0.394694948,54.5551106,67.07169017,6.452667856,14.8878529,4.439275378,0.534914063,0.510626425,0.348838799,3.635723643,130.2473409,0.916984074,1.302726793,0.19449566,0.579209695,0.709362041,0.527107129,80.18787566,0.456411785,0.887155926,27.97678296,4.799059281,7.31E-08,0.994034985,0.206436409,0.071358069,0.0003,8
sample425,0.350714243,3590,2486265.17,0.476345654,0.614629433,0.099278677,0.545122371,57.38432292,67.26101912,6.623138029,31.90782775,4.375962937,0.539409907,0.513384266,0.18722879,4.712924853,137.8564781,0.949469303,1.445181422,0.111540747,0.520636627,0.792691646,0.429555045,83.11407589,0.510479283,0.858606192,29.83747076,4.133996827,7.90E-08,0.996577211,0.196708921,0.172324252,0.0002,32
sample426,0.641122099,721,2661758.189,0.093061978,0.551905118,0.097802784,0.088409612,63.89766396,60.34504997,6.659991383,5,0.909157463,0.530641146,0.143477275,0.605128629,3.735333718,125.934997,0.941220324,0.959111264,0.338745508,0.784396728,0.805801699,0.858543528,86.60361112,0.156455468,0.878316299,7.957085489,0.574859061,6.18E-08,0.994879315,0.207659493,0.29922095,0.0003,8
sample427,0.280585822,5925,2770574.104,0.722126821,0.597390472,0.10037478,0.782270123,52.57999941,61.93514145,6.226700635,34.0116726,4.895561789,0.547988106,0.728327166,0.157113905,4.398033281,126.10007,0.933632117,1.149580402,0.14415501,0.467728545,0.727500322,0.304786686,86.45652814,0.603951783,0.883571389,30.21203333,4.287586345,7.93E-08,0.997029035,0.20598873,0.082791646,0.0003,8
sample428,0.58964498,1204,2681529.722,0.213075468,0.730622411,0.099021566,0.105101919,56.21615931,63.23194619,6.577446411,15.65334935,2.589290204,0.54633546,0.199306698,0.664014947,3.751530321,138.1952572,0.956372611,0.935532156,0.362756587,0.729643389,0.715200134,0.697511131,83.40191143,0.089660639,0.875737931,15.80886439,1.833622829,6.23E-08,0.995370827,0.213246298,0.337076485,0.0002,16
sample429,0.673376612,588,2801972.482,0.083908385,0.708534706,0.097802784,0.118382002,54.81587518,58.12742281,6.410246826,7.007190011,0.631596487,0.543373952,0.119169443,0.799186608,3.15572125,129.1407271,0.9369575,1.462939186,0.42938902,0.808229549,0.698586487,0.876837771,88.90328767,0.100575512,0.871809843,6.173466175,1.0201567,6.87E-08,0.985232664,0.125351554,0.273446843,0.0002,16
sample430,0.272255112,3690,2651451.008,0.542960408,0.501174095,0.098225553,0.558002744,58.56279914,64.89954142,6.569053818,35.90973133,4.808323836,0.532486647,0.697292631,0.304689514,4.723062215,123.3547942,0.948850853,1.133091462,0,0.495404701,0.79723046,0.324041968,74.17836133,0.609419189,0.860341051,34.68957629,5.27148833,6.92E-08,1.006204252,0.199114254,0.15961693,0.0002,32
sample431,0.605250373,641,2921436.341,0.150395005,0.687088708,0.098218498,0.228320117,57.80437949,62.53121706,6.551280046,12.11740411,1.899406215,0.537011071,0.205717765,0.580838822,3.458702716,111.7767919,0.945630422,0.945841063,0.555759686,0.750311278,0.698837907,0.829964691,81.7916497,0.253267672,0.87540267,12.19488336,2.253882576,6.87E-08,1.003979194,0.185783752,0.198698848,0.0002,16
sample432,0.2301,7956,2336100.796,0.697312749,0.773301493,0.099344015,0.790816029,54.85251735,54.5938487,6.829881965,35.47877427,6.169664868,0.541217371,0.790988562,0.052713444,4.654281664,130.8865405,0.945130808,1.307101721,0,0.478368293,0.708750873,0.347791117,90.37887085,0.663454251,0.867754864,38.4608606,5.438814981,5.56E-08,1.002494893,0.155030027,0.05975232,0.0002,32
sample433,0.615198181,994,2931693.259,0.094670695,0.598004754,0.098679482,0.240556085,62.17467627,66.50064245,6.732911772,13.89371132,1.345044075,0.546579523,0.11318947,0.688603709,3.521665651,131.2995021,0.9396863,1.336102249,0.208754436,0.773787633,0.719044698,0.710852759,99.34443466,0.182542281,0.875149467,5.262890121,2.409794564,8.56E-08,0.999497115,0.144695183,0.232503687,0.0002,8
sample434,0.656853984,823,2817621.231,0.050704618,0.684435508,0.097802784,0.105782466,53.657966,64.88822233,6.376547039,12.93339133,0.748064862,0.548750472,0.155427031,0.749094823,3.331367836,141.8936957,0.944661799,1.256905535,0.342395716,0.794908185,0.678938504,0.798663839,84.22862816,0.031908881,0.878146527,11.30558345,1.591621079,6.77E-08,1.004311059,0.232959334,0.278258314,0.0003,8
sample435,0.546672407,1403,2788635.334,0.267410906,0.519851955,0.098378614,0.197211974,54.51189225,64.84459657,6.550168587,14.27387217,2.591446308,0.529590618,0.179608083,0.546435376,3.518474199,108.7312983,0.926860474,1.312939153,0.420676063,0.711233969,0.800897288,0.680338291,83.61599114,0.209422117,0.882842816,19.30415819,1.992386846,7.88E-08,0.995553824,0.216669947,0.198679578,0.0002,16
sample436,0.291796101,3475,2835279.776,0.572821071,0.853700907,0.100364978,0.622068269,56.32011058,59.71713316,6.899025326,28.58868148,4.941574885,0.525189512,0.678561433,0.088726848,4.652720351,126.4897524,0.95784778,1.257197639,0.031471605,0.472251038,0.755543589,0.382606125,84.82104929,0.687915991,0.890447233,32.0825316,4.503253988,8.90E-08,1.00384062,0.261305143,0.062853645,0.0003,32
sample437,0.25240474,6482,3136797.818,0.684070367,0.631297668,0.099831283,0.806935492,58.05225967,66.37329123,6.189966176,30.15540689,5.207818771,0.522769928,0.675060911,0.134874355,4.873173818,127.063608,0.944577596,1.356388168,0.262699501,0.472426494,0.92184476,0.359756866,90.66710886,0.752396573,0.885461581,36.57198041,5.690247593,6.36E-08,0.986372656,0.13384968,0.110540518,0.0003,16
sample438,0.657631302,500,2878222.61,0.103148774,0.762937895,0.097802784,0.197937792,57.14102818,59.05773386,6.793860395,10.85438103,1.33628708,0.530151305,0.107852043,0.681135365,3.375881245,115.4156417,0.935621275,1.490105577,0.313090571,0.734960092,0.763522668,0.885975529,90.61485883,0.132802886,0.874064022,10.90982855,1.120273509,6.37E-08,0.997050423,0.23884058,0.246687139,0.0003,16
sample439,0.645226432,903,2989664.109,0.192476533,0.634576876,0.098414374,0.131890507,59.29988816,63.17409647,6.907315898,9.877685089,1.753826316,0.55625443,0.143618668,0.815479671,3.34438821,123.7119555,0.938327352,1.255223241,0.544178245,0.763295841,0.784321214,0.890176507,94.25981454,0.110842307,0.903282506,6.507811375,1.232230537,7.06E-08,0.996676302,0.13690745,0.292012268,0.0002,8
sample440,0.276090893,6023,3213159.343,0.648393114,0.631503442,0.101090118,0.647933141,60.64951556,72.60324344,6.617262669,32.7933538,5.952478555,0.546311906,0.612045599,0.164113464,5.406199588,113.4206139,0.926183778,1.02253519,0.074296516,0.460515927,0.5,0.32498515,88.88251225,0.542766413,0.87427588,26.27870983,4.53892663,7.26E-08,0.990345279,0.126506524,0.00683957,0.0003,16
sample441,0.256156889,8949,2275519.334,0.637810621,0.587309658,0.100180062,0.653971516,60.25209604,66.72433297,6.906690679,33.98479234,5.333034163,0.549072018,0.751345716,0.011095252,3.805805878,113.0984538,0.95115579,0.949544034,0,0.455284888,0.834261564,0.360430644,77.23042995,0.71330889,0.881574271,35.90058488,5.316423306,7.94E-08,0.992060303,0.128798462,0.006593713,0.0002,8
sample442,0.535776851,1302,2911265.397,0.31901265,0.580237944,0.098325707,0.365447361,57.84126535,61.38486892,6.508371069,15.03728006,2.188029324,0.529340637,0.273408142,0.451356114,4.073498046,115.3003495,0.949463944,1.019170325,0.232371304,0.694999323,0.737428734,0.669898985,84.7187766,0.224646977,0.856177963,21.38171401,2.393111388,7.67E-08,0.993161321,0.200114067,0.390985411,0.0002,16
sample443,0.624786089,704,2132808.496,0.142397166,0.607788556,0.098988724,0.0849399,54.16362059,67.83610717,6.414054009,15.45395307,0.934744144,0.537673801,0.139789558,0.601773578,3.247541635,103.5955684,0.948514841,1.012294498,0.432491079,0.723856571,0.827488702,0.867980515,87.55770122,0.155877261,0.876419242,5.88220112,2.209819477,6.21E-08,0.998103945,0.126660843,0.264334038,0.0002,16
sample444,0.353788198,3097,2681853.686,0.572261727,0.855054225,0.099487601,0.447888035,54.33724715,61.02086977,6.352355417,24.11269684,4.510709793,0.529628971,0.468788691,0.356773448,4.499906885,132.519767,0.951323771,1.084357332,0.301420926,0.544927601,0.660342008,0.418694011,78.02063803,0.615085458,0.894108143,28.98298049,4.883040539,8.26E-08,0.993531186,0.223295997,0.103458424,0.0002,8
sample445,0.452864267,2396,3109905.175,0.273317388,0.528425904,0.099329286,0.379485149,59.55432354,58.11469443,6.661405887,22.44352438,4.294535323,0.538119235,0.368390988,0.414037692,4.016064226,120.1752952,0.964612819,1.041338786,0.22776036,0.636082448,0.84234041,0.572912178,94.2199856,0.438980449,0.858012989,20.68884105,2.945214532,7.75E-08,1.002093768,0.197175978,0.219597322,0.0002,16
sample446,0.631151108,585,2953847.781,0.141465838,0.539041402,0.09861008,0.005719092,53.21288323,64.01493454,6.226605167,9.341515908,1.51944393,0.532367912,0.121393471,0.720806558,3.444357814,122.8208808,0.942109952,1.174357554,0.275889051,0.815197302,0.769383358,0.776045007,86.39776295,0.13324097,0.865906438,9.022164887,0.5,8.86E-08,0.991124199,0.201108041,0.18564735,0.0002,32
sample447,0.226142312,5290,2883091.727,0.693339562,0.9,0.099972063,0.695056421,56.45865856,63.64604859,6.904555863,37.68744265,5.410507409,0.546504202,0.781344923,0.080918268,4.761125004,143.9549864,0.951701307,1.101994321,0.086606494,0.518220244,0.775893805,0.2,75.99065494,0.790475536,0.890643335,36.58775126,5.450234661,7.89E-08,0.981314131,0.213057028,0.155639277,0.0002,32
sample448,0.269332034,6721,3149572.484,0.68859543,0.316783932,0.09951264,0.685171059,57.89706733,64.49688354,6.346622706,35.60606977,5.570997436,0.542428015,0.73778914,0.250642903,5.238275337,133.3729761,0.931712168,1.176502514,0.170986422,0.552048344,0.863267067,0.357202305,77.54400989,0.734331647,0.861728807,34.65963919,5.255553859,6.75E-08,0.999681565,0.123627762,0.179578353,0.0002,16
sample449,0.25371088,10345,2859799.527,0.704069988,0.316462836,0.099223081,0.578395448,56.21198563,59.13350955,6.721768058,40.59538271,4.459901079,0.535206837,0.562158891,0.10139622,4.398578287,127.7437139,0.952496683,0.998739438,0.193603955,0.451536025,0.845322693,0.281229266,83.06789555,0.573213862,0.872232615,35.75664716,4.428617453,8.86E-08,0.993372126,0.24606283,0,0.0003,16
sample450,0.663509472,517,2965396,0.028042967,0.600407401,0.09851062,0.067675554,62.2478,67.7254,6.561361948,10.32772106,0.862248461,0.545462115,0.079736072,0.711511075,3.550982338,216.713492,0.945404088,1.087996684,0.428551329,0.729452324,0.65798776,0.850324577,99.89680673,0.049666941,0.873486821,7.310083698,0.560320816,6.89E-08,1.000000925,0.226568472,0.356750098,0.0002,8
